Time,Device ID,Stage,Battery Voltage,Error Code

4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15
4:00,-1,15
"August 3, 2018 at 05:27AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:32AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:37AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:42AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:47AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:53AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:58AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:03AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:08AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:13AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:19AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:24AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:29AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:34AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:40AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:45AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:50AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:55AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:00AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:06AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:11AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:16AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:21AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:27AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:32AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:37AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:42AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:47AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:53AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:58AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:03AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:08AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:13AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:19AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:24AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:29AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:34AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:39AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:45AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:50AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:55AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:00AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:06AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:11AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:16AM",doctor_hamster,0,3.300000,000,
